page_id,keyword,annotation,url
1,序号,序号，有顺序的号码，如1，2，3，4......大写汉字也算数字序号，如一，二，三，四……序号可以清晰的分清同一类事物，也可以用序号作文章的小标题。第一层为“一、二、三”，第二层为”（一） （二） （三）“，第三层为1.2.3，第四层为（1）（2）（3），第五层为①②③。,https://baike.baidu.com/item/%E5%BA%8F%E5%8F%B7/5437364
1,中山大学,中山大学（Sun Yat-sen University, SYSU），简称“中大”，由中华人民共和国教育部直属，是教育部、国家国防科技工业局和广东省共建的综合性全国重点大学，位列首批国家“双一流”A类、“985工程”、“211工程”，入选国家“珠峰计划”、“111计划”、“2011计划”、卓越法律人才教育培养计划、卓越医生教育培养计划、国家大学生创新性实验计划、国家级大学生创新创业训练计划、国家建设高水平大学公派研究生项目、新工科研究与实践项目、中国政府奖学金来华留学生接收院校、全国深化创新创业教育改革示范高校、国家大学生文化素质教育基地、国家创新人才培养示范基地、国家国际科技合作基地、首批高等学校科技成果转化和技术转移基地、学位授权自主审核单位等，是中国高校行星科学联盟、中国人工智能教育联席会、大学通识教育联盟、粤港澳高校联盟、粤港澳大湾区物流与供应链创新联盟成员。1924年，孙中山先生亲手将广州地区多所高校整合创立国立广东大学。学校于1926年定名为国立中山大学。今日的中山大学，由1952年院系调整后分设的中山大学和中山医科大学于2001年10月合并而成。截至2019年9月，中山大学由广州校区、珠海校区、深圳校区三个校区、五个校园及十家附属医院组成；开设132个本科专业；有博士后科研流动站45个，一级学科博士点51个，一级学科硕士点59个，专业学位类别37种；有全日制学生53789人，其中本科生32160人，硕士研究生14463人，博士研究生7166人；专任教师4028人。,https://baike.baidu.com/item/%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6/5672
1,生命科学,《生命科学》创刊于1988年，是由中国科学院主管，国家自然科学基金委员会生物科学部、中国科学院前沿科学与教育局、中国科学院生命科学和医学学部和中国科学院上海生命科学研究院共同主办的全国性、公开发行的学术性、综合类期刊。据2018年10月《生命科学》编辑部官网显示，《生命科学》编委会拥有编委62人。据2018年10月4日中国知网显示，《生命科学》共出版文献4425篇、总被下载1523634次、总被引29208次；（2017版）复合影响因子为0.883、（2017版）综合影响因子为0.485。据2018年10月4日万方数据知识服务平台显示，《生命科学》载文量为965篇、被引量为10602次、下载量为108388次；2015年影响因子为0.54。,https://baike.baidu.com/item/%E7%94%9F%E5%91%BD%E7%A7%91%E5%AD%A6/8745755
1,专家组,社会系统工程专家组是自1994年中国首起全方位社会系统工程试点开始，所形成的1个跨学科、跨领域的开放型专家群体，旨在面对充满复杂性的世界化时代的空前挑战和空前机遇，运用科学的社会系统工程框架整合相关资源、统筹工作全局，秉承“以持续集成和持续创新机制推动持续进化)理念，最大限度地利用社会认同或可接受的权威/权力来治理社会系统，建设安全与发展高度统一，公平与效率高度统一，真善美高度统一，自然、人、社会高度和谐而持续进化之高度文明，从而公平而高效、充分而持续地实现公共利益以及社会系统的安全与发展．,https://baike.baidu.com/item/%E7%A4%BE%E4%BC%9A%E7%B3%BB%E7%BB%9F%E5%B7%A5%E7%A8%8B%E4%B8%93%E5%AE%B6%E7%BB%84/10585528
1,北京师范大学,北京师范大学（Beijing Normal University）是中华人民共和国教育部直属、教育部与北京市共建的全国重点大学，位列“双一流”、“985工程”、“211工程”，国家“七五”、“八五”首批重点建设十所大学之一，首批学位授权自主审核单位；为中国高校行星科学联盟、京港大学联盟、粤港澳大湾区物流与供应链创新联盟成员；入选“珠峰计划”、“强基计划”、“2011计划”、“111计划”、“国培计划”、卓越法律人才教育培养计划、卓越教师培养计划、国家大学生创新性实验计划、国家级大学生创新创业训练计划、国家建设高水平大学公派研究生项目、中国政府奖学金来华留学生接收院校。[1-3]学校的前身是1902年创立的京师大学堂师范馆，1908年改称京师优级师范学堂，独立设校，1912年改名为北京高等师范学校。1923年学校更名为北京师范大学。1931年、1952年北平女子师范大学、辅仁大学先后并入北京师范大学。1959年，被中央确定为首批全国重点大学。2017年，学校进入国家“世界一流大学”建设A类名单。据2019年12月学校官网显示，北京师范大学北京校区占地面积1191亩（海淀校园、西城校园、昌平校园G区），另建有北京师范大学珠海校区；全日制在校生24000余人，其中本科生10105人、研究生12756人、长期留学生1600余人；下设3个学部、23个学院、2个系、11个研究院（所）；有博士后科研流动站25个，一级学科博士点31个，二级学科博士点114个，一级学科硕士点39个，二级学科硕士点146个；开设本科专业74个。[5-7],https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E5%B8%88%E8%8C%83%E5%A4%A7%E5%AD%A6/140012
1,周丛照,周丛照，男，汉族，1968年11月出生于湖北麻城，博士，中国科学技术大学教授、博士生导师，现任中国科学技术大学校长助理、教务长。,https://baike.baidu.com/item/%E5%91%A8%E4%B8%9B%E7%85%A7/7952841
1,南京大学,南京大学（Nanjing University），简称“南大”，是中华人民共和国教育部直属的全国重点大学，位列“世界一流大学建设高校A类”、“211工程”、“985工程”，为九校联盟、中国大学校长联谊会、环太平洋大学联盟、21世纪学术联盟、国际应用科技开发协作网、东亚研究型大学协会、新工科教育国际联盟、中国高校行星科学联盟、长三角研究型大学联盟成员，入选学位授权自主审核单位、“珠峰计划”、“强基计划”、“111计划”、“2011计划”、卓越工程师教育培养计划、卓越医生教育培养计划、卓越法律人才教育培养计划、国家建设高水平大学公派研究生项目、新工科研究与实践项目、全国深化创新创业教育改革示范高校、中国政府奖学金来华留学生接收院校、教育部来华留学示范基地、国家级双创示范基地。其前身是创建于1902年的三江师范学堂，此后历经两江师范学堂、南京高等师范学校、国立东南大学、国立第四中山大学、国立中央大学、国立南京大学等历史时期，于1950年更名为南京大学。1952年，在全国高校院系调整中，南京大学调整出部分院系后与创办于1888年的金陵大学文、理学院等合并，仍名南京大学。截至2020年5月，学校有仙林、鼓楼、浦口、苏州四个校区；设有31个直属院系，88个本科专业；博士后流动站38个，一级学科博士点40个，二级学科博士点1个，专业学位博士点3个，一级学科硕士点5个，专业学位硕士点28个；有本科生13129人、硕士研究生14937人、博士研究生6996人、外国留学生3205人。[3-9],https://baike.baidu.com/item/%E5%8D%97%E4%BA%AC%E5%A4%A7%E5%AD%A6/137482
1,职称,职称（Professional Title）最初源于职务名称，理论上职称是指专业技术人员的专业技术水平、能力，以及成就的等级称号，是反映专业技术人员的技术水平、工作能力的标志。随着社会发展的需要，逐步产生了对专业技术人员的水平评价与聘任岗位相分离的需要，即“评聘分离”，职称的概念也相应发生了变化。聘任的岗位称之为“专业技术职务”，简称职务；而专业技术人员的水平则以“专业技术职务任职资格”来标识，简称职称。,https://baike.baidu.com/item/%E8%81%8C%E7%A7%B0/1035081
1,高友鹤,高友鹤，男，1964年6月出生。1990年毕业于中国协和医科大学，获医学博士学位；1997年毕业美国康涅狄格大学生物医学专业，获理学博士学位。全国生化分子生物学会蛋白质组学专业委员会常务委员。是在国际上比较早期将蛋白质组学技术应用于人尿液蛋白质组学研究的研究人员之一。,https://baike.baidu.com/item/%E9%AB%98%E5%8F%8B%E9%B9%A4/10266217
1,张辰宇,张辰宇，1966年出生，男， 南京大学生命科学学院教授、院长、博士生导师。曾获得日本学术振兴会特别研究员奖、美国糖尿病学会青年学者奖等。张辰宇教授主要从事身体的能量代谢及细胞的能量代谢的分子作用机理及与之相关的疾病，如肥胖，糖尿病的发病机理方面的研究。,https://baike.baidu.com/item/%E5%BC%A0%E8%BE%B0%E5%AE%87/8424446
