page_id,keyword,annotation,url
1,东平,东平县，隶属于山东省泰安市，位于鲁西南，西临黄河，东望泰山，总面积1343平方千米。东平县历史悠久，境内黄河、大运河、大汶河三河交汇，大汶口文化、宗教文化、名人文化、渔家文化、民俗文化等相互交融，“运河之心”戴村坝被列为世界文化遗产。东平地处黄河、京杭大运河、大汶河交汇处，是水浒文化的发祥地，全县共有自然、人文景观400余处，其中国家级景区、景点5处。境内的东平湖是山东省第二大淡水湖、国家南水北调东线工程的重要枢纽，也是“八百里水泊”的唯一遗存水域。2019年，东平县下辖3个街道、9个镇、2个乡。2018年，东平县常住人口76.26万人，实现地区生产总值（GDP）405.99亿元，其中，一产增加值48.23亿元，二产增加值183.11亿元，三产增加值174.65亿元，三次产业比例为11.88：45.10：43.02。,https://baike.baidu.com/item/%E4%B8%9C%E5%B9%B3%E5%8E%BF/23397
1,专家组,社会系统工程专家组是自1994年中国首起全方位社会系统工程试点开始，所形成的1个跨学科、跨领域的开放型专家群体，旨在面对充满复杂性的世界化时代的空前挑战和空前机遇，运用科学的社会系统工程框架整合相关资源、统筹工作全局，秉承“以持续集成和持续创新机制推动持续进化)理念，最大限度地利用社会认同或可接受的权威/权力来治理社会系统，建设安全与发展高度统一，公平与效率高度统一，真善美高度统一，自然、人、社会高度和谐而持续进化之高度文明，从而公平而高效、充分而持续地实现公共利益以及社会系统的安全与发展．,https://baike.baidu.com/item/%E7%A4%BE%E4%BC%9A%E7%B3%BB%E7%BB%9F%E5%B7%A5%E7%A8%8B%E4%B8%93%E5%AE%B6%E7%BB%84/10585528
1,北京师范大学,北京师范大学（Beijing Normal University）是中华人民共和国教育部直属、教育部与北京市共建的全国重点大学，位列“双一流”、“985工程”、“211工程”，国家“七五”、“八五”首批重点建设十所大学之一，首批学位授权自主审核单位；为中国高校行星科学联盟、京港大学联盟、粤港澳大湾区物流与供应链创新联盟成员；入选“珠峰计划”、“强基计划”、“2011计划”、“111计划”、“国培计划”、卓越法律人才教育培养计划、卓越教师培养计划、国家大学生创新性实验计划、国家级大学生创新创业训练计划、国家建设高水平大学公派研究生项目、中国政府奖学金来华留学生接收院校。[1-3]学校的前身是1902年创立的京师大学堂师范馆，1908年改称京师优级师范学堂，独立设校，1912年改名为北京高等师范学校。1923年学校更名为北京师范大学。1931年、1952年北平女子师范大学、辅仁大学先后并入北京师范大学。1959年，被中央确定为首批全国重点大学。2017年，学校进入国家“世界一流大学”建设A类名单。据2019年12月学校官网显示，北京师范大学北京校区占地面积1191亩（海淀校园、西城校园、昌平校园G区），另建有北京师范大学珠海校区；全日制在校生24000余人，其中本科生10105人、研究生12756人、长期留学生1600余人；下设3个学部、23个学院、2个系、11个研究院（所）；有博士后科研流动站25个，一级学科博士点31个，二级学科博士点114个，一级学科硕士点39个，二级学科硕士点146个；开设本科专业74个。[5-7],https://baike.baidu.com/item/%E5%8C%97%E4%BA%AC%E5%B8%88%E8%8C%83%E5%A4%A7%E5%AD%A6/140012
1,序号,序号，有顺序的号码，如1，2，3，4......大写汉字也算数字序号，如一，二，三，四……序号可以清晰的分清同一类事物，也可以用序号作文章的小标题。第一层为“一、二、三”，第二层为”（一） （二） （三）“，第三层为1.2.3，第四层为（1）（2）（3），第五层为①②③。,https://baike.baidu.com/item/%E5%BA%8F%E5%8F%B7/5437364
1,监测中心,国家海洋环境监测中心，暨国家海洋局海洋环境保护研究所创建于1959 年，是国家海洋局直属的国家级业务中心，肩负我国海洋环境监测、海域使用动态监视监测两个监测体系的业务组织与管理。2018年10月11日，入选“全国中小学生研学实践教育基地”名单。,https://baike.baidu.com/item/%E5%9B%BD%E5%AE%B6%E6%B5%B7%E6%B4%8B%E7%8E%AF%E5%A2%83%E7%9B%91%E6%B5%8B%E4%B8%AD%E5%BF%83/9300839
1,集团,企业集团不具有独立的法人资格。《公司法》中并没有“集团”一说。只有有限责任公司和股份有限公司的提法。有的公司进行多元化经营战略，在多个领域均成立了相应的子公司，这样，母子公司之间也会因为这种“血缘”关系组成一个企业集团，颇类似于军队当中的集团军。这些就是我们常说的集团公司的由来。集团”是“集团公司”的俗称，比如“××集团”，全称肯定是“××集团有限公司”或“××集团股份有限公司”。所谓“集团公司”，在我国是指投资多个子公司的企业。当然，通常大家也把有控股关系的母公司和他的子公司都称为“××集团”企业。 集团不一定是企业，也就是说可以是事业单位，比如有的省市的广电集团，其英文名只写到GROUP，而没有CO. 如果是严格的公司，《公司法》规定一定要标注公司字样。例子：福建省广播电视集团。当然，也有公司制的广电集团，比如上广电。,https://baike.baidu.com/item/%E9%9B%86%E5%9B%A2/10230819
1,科学,科学（Science）是一个建立在可检验的解释和对客观事物的形式、组织等进行预测的有序知识系统，是已系统化和公式化了的知识。根据科学反映对象的领域，主要分为自然科学、社会科学、思维科学、形式科学和交叉学科。,https://baike.baidu.com/item/%E7%A7%91%E5%AD%A6/10406
1,罗续业,《海洋学报》创刊于1979年5月，是由中国海洋学会主办，中国科学技术协会主管，海洋出版社出版的海洋科学技术综合性学术期刊。据2019年1月《海洋学报》官网显示，《海洋学报》第五届编辑委员会共有编委58人、主编助理9人。据2019年1月22日中国知网显示，《海洋学报》出版文献共4792篇、总被下载864312次、总被引68006次；（2018版）复合影响因子为1.142、（2018版）综合影响因子为0.809。据2019年1月22日万方数据知识服务平台显示，《海洋学报》载文量为2572篇，基金论文量为2376篇，被引量为27975、下载量为74786，2015年影响因子为1.04。,https://baike.baidu.com/item/%E6%B5%B7%E6%B4%8B%E5%AD%A6%E6%8A%A5/10696411
1,关道明,关道明，男，汉族，1960年出生，中共党员，研究员，博士生导师。1982年厦门大学海洋化学专业毕业，1990年取得法国巴黎居里大学博士学位。2002年享受国务院特殊津贴。主要从事海洋环境科学、海洋环境监测技术及海域管理技术研究工作。现任国家海洋环境监测中心主任。,https://baike.baidu.com/item/%E5%85%B3%E9%81%93%E6%98%8E/4794144
1,研究院,研究院，在学术界，称其为科学试验的研究机构。是大学之后的进阶教育研究机构，一般设于大学中，以“某大学某研究生院”的形式存在，也有独立设立者。研究院与研究生院是两个不同的概念，但港澳地区一般将“研究生院”称为“研究院”。,https://baike.baidu.com/item/%E7%A0%94%E7%A9%B6%E9%99%A2/5365502
