page_id,keyword,annotation,url
1,科技部,中华人民共和国科学技术部是根据党的十九届三中全会审议通过的《中共中央关于深化党和国家机构改革的决定》、《深化党和国家机构改革方案》和第十三届全国人民代表大会第一次会议批准的《国务院机构改革方案》设立。[1-2]科学技术部是国务院组成部门，为正部级，对外保留国家外国专家局牌子。2019年9月6日电 经党中央批准，十九届中央第四轮巡视将对中华人民共和国科学技术部开展常规巡视。,https://baike.baidu.com/item/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E7%A7%91%E5%AD%A6%E6%8A%80%E6%9C%AF%E9%83%A8/3507562
1,单位,单位，指机关、团体或属于一个机关、团体的各个部门；指数学方面或物理方面计量事物的标准量的名称。一般有：米（m）、千米（km）、牛（顿） N、帕（斯卡）Pa等单位；在佛教传统意义上讲单位，特指长度、质量、时间等的定量单位，也有专门的术语如：刹那、一瞬、弹指、须臾等。准确的说，单位就是将一定数量物质的集合规定为“1” ，成为一个单位。从广义上讲：单位是一个相对概念，其为事物坐标系中的坐标轴中能构成个体的抽象概念。事物的最小单位为零。,https://baike.baidu.com/item/%E5%8D%95%E4%BD%8D/32292
1,科学,科学（Science）是一个建立在可检验的解释和对客观事物的形式、组织等进行预测的有序知识系统，是已系统化和公式化了的知识。根据科学反映对象的领域，主要分为自然科学、社会科学、思维科学、形式科学和交叉学科。,https://baike.baidu.com/item/%E7%A7%91%E5%AD%A6/10406
1,不端,不端，汉语词语，拼音是bù duān，意思是不正经，不正直、端庄。出自《后汉书·陈敬王刘羡传》。,https://baike.baidu.com/item/%E4%B8%8D%E7%AB%AF/8492882
1,实验,实验，指的是科学研究的基本方法之一。根据科学研究的目的，尽可能地排除外界的影响，突出主要因素并利用一些专门的仪器设备，而人为地变革、控制或模拟研究对象，使某一些事物（或过程）发生或再现，从而去认识自然现象、自然性质、自然规律。,https://baike.baidu.com/item/%E5%AE%9E%E9%AA%8C/1051291
1,承担,承担，读音chéng dān，汉语词语，意思是承当，担当，担负，敢于担当的责任与义务。出自杜鹏程《年青的朋友》四：“一两年前，大约她还根本不会周密地思考自己在生活中承担什么样的责任和经受怎样的磨炼吧！”,https://baike.baidu.com/item/%E6%89%BF%E6%8B%85/9916677
1,真实,真实，汉语词汇，拼音zhēn shí，与客观事实相符。,https://baike.baidu.com/item/%E7%9C%9F%E5%AE%9E/15455
1,失范,失范词义扩展为失去规范。字面意思解释为不规范，不能够严格要求自己。,https://baike.baidu.com/item/%E5%A4%B1%E8%8C%83/2217396
1,学术,学术是指系统专门的学问，也是学习知识的一种，泛指高等教育和研究，是对存在物及其规律的学科化。出自《史记·老子韩非列传》、《史记·张仪列传》。1755年费城学院学术及慈善学校是第一次学术界创办世俗机构。1819年创立弗吉尼亚大学所建立的组织学院及大学的标准沿用至今。,https://baike.baidu.com/item/%E5%AD%A6%E6%9C%AF/8799690
1,临床,临床是指直接接触病人，对病人进行实际的观察。如内科学、外科学、妇产科学、儿科学等学科属于临床医学。 从医院内部分工来说，则分为临床、医技、行政、工勤等部门。临床科室是医院的主体，它直接担负着对病人的收治、诊断、治疗等任务；临床人员包括直接参与治疗、护理病人的医生、护士；医技科室即过去所说的“非临床”科室，它也有医生和护士，但是不直接参与对病人的治疗和护理，只是为临床诊断、治疗直接提供服务。,https://baike.baidu.com/item/%E4%B8%B4%E5%BA%8A/5507460
1,病例,,https://baike.baidu.com/item/%E7%97%85%E4%BE%8B/3216470
1,对本,对本，读音duì běn，汉语词语，意思是指利润或利息跟本钱相等。,https://baike.baidu.com/item/%E5%AF%B9%E6%9C%AC/10334006
1,队列,队列是一种特殊的线性表，特殊之处在于它只允许在表的前端（front）进行删除操作，而在表的后端（rear）进行插入操作，和栈一样，队列是一种操作受限制的线性表。进行插入操作的端称为队尾，进行删除操作的端称为队头。,https://baike.baidu.com/item/%E9%98%9F%E5%88%97/14580481
1,样本,,https://baike.baidu.com//item/%E6%A0%B7%E6%9C%AC/19974592
1,承诺,承诺是一个汉语词汇，读音为“chéng nuò，意思是应允同意；受领要约之相对人，以与要约人订立契约为目的所为之意思表示。,https://baike.baidu.com/item/%E6%89%BF%E8%AF%BA/5517
1,项目,项目是人们通过努力，运用新的方法，将人力的、材料的和财务的资源组织起来，在给定的费用和时间约束规范内，完成一项独立的、一次性的工作任务，以期达到由数量和质量指标所限定的目标。叶圣陶《倪焕之》二五：“教育这个项目当然是不容轻易忽略的。” 洪深 《戏剧导演的初步知识》上篇二：“它们的式样、大小、制造的材料、使用的方法等等，项目繁多。” 秦牧 《艺海拾贝·核心》：“生动的语言和丰富的词汇，看来该是技巧性很强的一个项目了。”项目参数包括项目范围、质量、成本、时间、资源。美国项目管理协会（project Management Institute，PMI)在其出版的《项目管理知识体系指南》（Project Management Body of Knowledge，PMBOK）中为项目所做的定义是：项目是为创造独特的产品、服务或成果而进行的临时性工作。以下活动都可以称为一个项目：1、开发一项新产品；2、计划举行一项大型活动（如策划组织婚礼、大型国际会议等）；3、策划一次自驾游旅游；4、ERP的咨询、开发、实施与培训。,https://baike.baidu.com/item/%E9%A1%B9%E7%9B%AE/477803
1,数据,数据（data）是事实或观察的结果，是对客观事物的逻辑归纳，是用于表示客观事物的未经加工的原始素材。数据可以是连续的值，比如声音、图像，称为模拟数据；也可以是离散的，如符号、文字，称为数字数据。在计算机系统中，数据以二进制信息单元0、1的形式表示。,https://baike.baidu.com/item/%E6%95%B0%E6%8D%AE/5947370
1,承诺书,承诺书是 承诺人对要约人的要约完全同意的意思，表示以书面形式。通常是要求以书面订立的合同，其承诺也必须采取书面形式。如《美国统一商法典》第二篇第2-201条规定，凡价金超过5000美元的货物买卖合同，除该法典另有规定外，均须以书面方式作成，否则不能要求法院强制执行，法院在诉讼中对这种合同原则上不接受口头证据。,https://baike.baidu.com/item/%E6%89%BF%E8%AF%BA%E4%B9%A6/4659890
1,递交,递交，汉语词语，拼音是dì jiāo，意思是传递送交：递交国书。,https://baike.baidu.com/item/%E9%80%92%E4%BA%A4/1209170
1,盖章,盖章，读音为gài zhāng，汉语词语，意思是指加盖印章。,https://baike.baidu.com/item/%E7%9B%96%E7%AB%A0/65998
1,信息,信息，指音讯、消息、通讯系统传输和处理的对象，泛指人类社会传播的一切内容。人通过获得、识别自然界和社会的不同信息来区别不同事物，得以认识和改造世界。在一切通讯和控制系统中，信息是一种普遍联系的形式。1948年，数学家香农在题为“通讯的数学理论”的论文中指出：“信息是用来消除随机不定性的东西”。创建一切宇宙万物的最基本单位是信息。,https://baike.baidu.com/item/%E4%BF%A1%E6%81%AF/111163
