page_id,keyword,annotation,url
1,规划设计,规划设计是指对项目进行较具体的规划或总体设计，综合考虑政治、经济、历史、文化、民俗、地理、气候、交通等多项因素，完善设计方案，提出规划预期、愿景及发展方式、发展方向、控制指标等理论，（内容转城市规划）。规划层次为城镇体系规划、城市总体规划、城市规划、镇规划和乡（村）规划五个层次；类型大致有国土规划、区域规划、城市总体规划、分区规划、城镇体系规划、控制性详细规划、修建性详细规划、城市设计、产业布局规划、城市发展理论研究等等一系列大小范围、不同内容（专项规划）的规划设计。城市设计，影同建筑设计。城市设计是在各类上位规划的指导下，以城市作为研究对象的设计工作，介于城市规划、景观建筑与建筑设计之间的一种设计。相对于城市规划的抽象性和数据化，城市设计更具有具体性和图形化。城市设计的内容作为纲要、构建，用以指导后期建筑设计、景观设计等等细相（含建筑体量、形式、建筑色彩、界面、结构、空间布局、景观形式等等）。,https://baike.baidu.com/item/%E8%A7%84%E5%88%92%E8%AE%BE%E8%AE%A1/10134579
1,职称,职称（Professional Title）最初源于职务名称，理论上职称是指专业技术人员的专业技术水平、能力，以及成就的等级称号，是反映专业技术人员的技术水平、工作能力的标志。随着社会发展的需要，逐步产生了对专业技术人员的水平评价与聘任岗位相分离的需要，即“评聘分离”，职称的概念也相应发生了变化。聘任的岗位称之为“专业技术职务”，简称职务；而专业技术人员的水平则以“专业技术职务任职资格”来标识，简称职称。,https://baike.baidu.com/item/%E8%81%8C%E7%A7%B0/1035081
1,储粮,,https://baike.baidu.com/item/%E5%82%A8%E5%A4%87%E7%B2%AE/5504693
1,周天,周天，是气功修炼中常见的说法。周天者，圆也，气路之行径也。圆者，周而复始，连绵不断之谓也。小周天，小圆。大周天，大圆。无论是正圆、椭圆、长圆、短圆，真线之来去、曲折之往复、上下之接续、人天之交换，皆可称之为周天。,https://baike.baidu.com/item/%E5%91%A8%E5%A4%A9/909115
1,中国农业大学,中国农业大学（China Agricultural University），简称“中国农大”（CAU），坐落于北京市，学校是中华人民共和国教育部直属，中华人民共和国水利部、原中华人民共和国农业部和北京市共建的一所全国重点大学，位列“双一流”建设高校、“985工程”、“211工程”，入选“基础学科招生改革试点”、“2011计划”、“111计划”、卓越工程师教育培养计划、卓越农林人才教育培养计划、国家建设高水平大学公派研究生项目、中国政府奖学金来华留学生接收院校、国家大学生文化素质教育基地，为中国―加州大学系统"10+10"合作科研联盟成员高校。[1-3]中国农业大学肇始于1905年成立的京师大学堂农科大学。1949年9月，北京大学农学院、清华大学农学院和华北大学农学院合并成立北京农业大学。1952年10月，北京农业大学农业机械系与华北农业机械专科学校、中央农业部机耕学校合并成立北京机械化农业学院，同年11月，平原农学院并入北京机械化农业学院，1953年7月更名为北京农业机械化学院，1985年10月更名为北京农业工程大学。1995年9月，北京农业大学和北京农业工程大学合并组建中国农业大学。截至2019年12月，学校占地125万平方米，校舍面积123万平方米；设有19个学院，开办本科专业66个；有全日制本科生12182名，全日制研究生8930名；有专任教师1860人；有一级学科博士学位授权点21个、一级学科硕士学位授权点32个；馆藏图书近200万册。,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E5%86%9C%E4%B8%9A%E5%A4%A7%E5%AD%A6/162374
1,粮食局,国家粮食局（State Administration of Grain）原是国家发展和改革委员会管理的负责全国粮食流通宏观调控具体业务、行业指导和中央储备粮行政管理的行政机构。2018年3月，根据第十三届全国人民代表大会第一次会议批准的国务院机构改革方案，将国家粮食局的职责整合，组建中华人民共和国国家粮食和物资储备局，不再保留国家粮食局。[1-2],https://baike.baidu.com/item/%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%9B%BD%E5%AE%B6%E7%B2%AE%E9%A3%9F%E5%B1%80/10050958
1,大学,《大学》是一篇论述儒家修身齐家治国平天下思想的散文，原是《小戴礼记》第四十二篇，相传为春秋战国时期曾子所作，实为秦汉时儒家作品，是一部中国古代讨论教育理论的重要著作。经北宋程颢、程颐竭力尊崇，南宋朱熹又作《大学章句》，最终和《中庸》《论语》《孟子》并称“四书”。宋、元以后，《大学》成为学校官定的教科书和科举考试的必读书，对中国古代教育产生了极大的影响。《大学》提出的“三纲领”（明明德、亲民、止于至善）和“八条目”（格物、致知、诚意、正心、修身、齐家、治国、平天下），强调修己是治人的前提，修己的目的是为了治国平天下，说明治国平天下和个人道德修养的一致性。《大学》全文文辞简约，内涵深刻，影响深远，主要概括总结了先秦儒家道德修养理论，以及关于道德修养的基本原则和方法，对儒家政治哲学也有系统的论述，对做人、处事、治国等有深刻的启迪性。,https://baike.baidu.com/item/%E5%A4%A7%E5%AD%A6/5655065
1,储运,储存运输。积蓄：储蓄。储备。储金。储放。储运。储户。储量（li刵g ）。储君（太子，亦称“储贰”、“储宫”、“皇储”）。,https://baike.baidu.com/item/%E5%82%A8%E8%BF%90/4614619
1,胡静涛,胡锦涛，男，汉族，1942年12月生，安徽绩溪人，1964年4月加入中国共产党，1965年7月参加工作，清华大学水利工程系河川枢纽电站专业毕业，大学学历，工程师。曾任中国共产党中央委员会总书记，中华人民共和国主席，中共中央军事委员会主席，中华人民共和国中央军事委员会主席，中央政治局常委。,https://baike.baidu.com/item/%E8%83%A1%E9%94%A6%E6%B6%9B/115347
1,张卫明,张卫明，1950年生，山西榆社人，作家，中共党员。1967年毕业于北京第九中学。1983年开始发表作品。1992年加入中国作家协会。文学创作一级。,https://baike.baidu.com/item/%E5%BC%A0%E5%8D%AB%E6%98%8E/4481779
