page_id,keyword,annotation,url
4,指南,指南，汉语词语，拼音是zhǐ nán，意思是指导，辨别方向的依据。,https://baike.baidu.com/item/%E6%8C%87%E5%8D%97/10153109
4,上传,上传就是将信息从个人计算机（本地计算机）传送至中央计算机（远程计算机）系统上，让网络上的人都能看到。将制作好的网页、文字、图片、视频等通过Web或者Ftp传送至互联网上的服务器系统，这一过程称为上传。“上传” (“上载”)的反义词是“下载”,https://baike.baidu.com/item/%E4%B8%8A%E4%BC%A0/749624
4,申报,《申报》原名《申江新报》，1872年4月30日（清同治十一年三月二十三日）在上海创刊，1949年5月27日停刊。是近代中国发行时间最久、具有广泛社会影响的报纸，是中国现代报纸开端的标志。它前后总计经营了77年，历经晚清、北洋政府、国民政府三个时代，共出版27000余期，出版时间之长，影响之广泛，同时期其它报纸难以企及，在中国新闻史和社会史研究上都占有重要地位，被人称为研究中国近现代史的“百科全书”。,https://baike.baidu.com/item/%E7%94%B3%E6%8A%A5/3577852
4,项目,项目是人们通过努力，运用新的方法，将人力的、材料的和财务的资源组织起来，在给定的费用和时间约束规范内，完成一项独立的、一次性的工作任务，以期达到由数量和质量指标所限定的目标。叶圣陶《倪焕之》二五：“教育这个项目当然是不容轻易忽略的。” 洪深 《戏剧导演的初步知识》上篇二：“它们的式样、大小、制造的材料、使用的方法等等，项目繁多。” 秦牧 《艺海拾贝·核心》：“生动的语言和丰富的词汇，看来该是技巧性很强的一个项目了。”项目参数包括项目范围、质量、成本、时间、资源。美国项目管理协会（project Management Institute，PMI)在其出版的《项目管理知识体系指南》（Project Management Body of Knowledge，PMBOK）中为项目所做的定义是：项目是为创造独特的产品、服务或成果而进行的临时性工作。以下活动都可以称为一个项目：1、开发一项新产品；2、计划举行一项大型活动（如策划组织婚礼、大型国际会议等）；3、策划一次自驾游旅游；4、ERP的咨询、开发、实施与培训。,https://baike.baidu.com/item/%E9%A1%B9%E7%9B%AE/477803
4,方向,方向词意是指东，西，南，北四个方位。在生活中，方向代表了人生的理想，追求的目标。生活中叫方向的同名人物，画家，诗人，同名图书，艺人，播音员有很多。,https://baike.baidu.com/item/%E6%96%B9%E5%90%91/4631
4,原则上,释义：还有一些不满意，但主要的内容赞同；并持保留意见。原则同意就是基本同意。,https://baike.baidu.com/item/%E5%8E%9F%E5%88%99%E5%90%8C%E6%84%8F/10509030
3,治疗,治疗通常是指干预或改变特定健康状态的过程。此外，在网络游戏中，治疗是指能加血（生命值HP) 的职业或特定技能。,https://baike.baidu.com/item/%E6%B2%BB%E7%96%97/8948764
3,名方,名方，汉语词语，拼音míngfāng，意思是著名的药方。,https://baike.baidu.com/item/%E5%90%8D%E6%96%B9/7522001
2,传染病,传染病（Infectious Diseases）是由各种病原体引起的能在人与人、动物与动物或人与动物之间相互传播的一类疾病。病原体中大部分是微生物，小部分为寄生虫，寄生虫引起者又称寄生虫病。有些传染病，防疫部门必须及时掌握其发病情况，及时采取对策，因此发现后应按规定时间及时向当地防疫部门报告，称为法定传染病。中国目前的法定传染病有甲、乙、丙3类，共39种。传染病是一种能够在人与人之间或人与动物之间相互传播并广泛流行的疾病，经过各种途径传染给另一个人或物种的感染病。通常这种疾病可借由直接接触已感染的个体、感染者的体液及排泄物、感染者所污染到的物体，可以通过空气传播、水源传播、食物传播、接触传播、土壤传播、垂直传播（母婴传播）、体液传播、粪口传播等。,https://baike.baidu.com/item/%E4%BC%A0%E6%9F%93%E7%97%85/18833
3,临床,临床是指直接接触病人，对病人进行实际的观察。如内科学、外科学、妇产科学、儿科学等学科属于临床医学。 从医院内部分工来说，则分为临床、医技、行政、工勤等部门。临床科室是医院的主体，它直接担负着对病人的收治、诊断、治疗等任务；临床人员包括直接参与治疗、护理病人的医生、护士；医技科室即过去所说的“非临床”科室，它也有医生和护士，但是不直接参与对病人的治疗和护理，只是为临床诊断、治疗直接提供服务。,https://baike.baidu.com/item/%E4%B8%B4%E5%BA%8A/5507460
