page_id,keyword,annotation,url
18,协同,协同一词来自古希腊语, 或曰协和、同步、和谐、协调、协作、合作, 是协同(Synergetics)的基本范畴。协同的定义, 《说文》提到“协, 众之同和也。同, 合会也”。所谓协同，就是指协调两个或者两个以上的不同资源或者个体，协同一致地完成某一目标的过程或能力。而所有有助于协同的软件都可以称作是协同软件。协同，按照康德关于范畴表中关于关系范畴的论述，协同至主动与受动之间的交互作用。,https://baike.baidu.com/item/%E5%8D%8F%E5%90%8C/5865610
17,层级,层级制又称分级制，是指公共组织在纵向上按照等级划分为不同的上下节制的层级组织结构，不同等级的职能目标和工作性质相同，但管理范围和管理权限却随着等级降低而逐渐变小的组织类型。与职能制（机能制）相对。,https://baike.baidu.com/item/%E5%B1%82%E7%BA%A7%E5%88%B6/7741212
14,矫正,矫正是一个汉语词汇，拼音是jiǎo zhèng，指改正；纠正。出自《汉书·李寻传》：“先帝大圣，深见天意昭然，使陛下奉承天统，欲矫正之也。”“矫正”概念被引入社会领域，成为司法方面的专门用语，意指国家司法机关和工作人员通过各种措施和手段，使犯罪者或具有犯罪倾向的违法人员得到思想上、心理上和行为上的矫正治疗，从而重新融入社会，成为其中正常成员的过程。,https://baike.baidu.com/item/%E7%9F%AB%E6%AD%A3/1276859
15,监外执行,监外执行，是指由于罪犯具有法律规定的某种情况而暂时变更刑罚执行场所和执行方式，在监狱外执行刑罚的一种刑罚执行制度。被判处有期徒刑和拘役的罪犯，由于其具有不宜收监执行的特殊原因，按照法律规定，由居住地社区矫正机构执行，在监外来执行刑罚的一种执行办法。但对于被判处死刑或者死缓执行未减刑的罪犯，一律收监执行。如在执行过程中才发现上述情况，应由执行机关提出书面意见，报请主管的司法机关审查批准。罪犯在监外执行期间，应当计算在刑期以内。当监外执行的原因消失（如病愈、哺乳期满）后，如果刑期未满，继续收监执行；如刑期已满，则应及时释放。,https://baike.baidu.com/item/%E7%9B%91%E5%A4%96%E6%89%A7%E8%A1%8C/7025825
21,评查,,https://baike.baidu.com//item/%E5%B9%BF%E4%B8%9C%E7%9C%81%E8%A1%8C%E6%94%BF%E6%89%A7%E6%B3%95%E6%A1%88%E5%8D%B7%E8%AF%84%E6%9F%A5%E5%8A%9E%E6%B3%95
13,服刑人员,社区服刑人员是指适用管制、缓刑、暂予监外执行、假释和剥夺政治权利五种刑罚方法或措施的人员。其依据考核奖惩情况对社区服刑人员按“三级四等”进行分级管理即：一级宽管、二级宽管、普管、严管。,https://baike.baidu.com/item/%E7%A4%BE%E5%8C%BA%E6%9C%8D%E5%88%91%E4%BA%BA%E5%91%98/9247452
12,鉴定,鉴定是指本人工作、学习、劳动一个时期或工作调动以及参加临时工作结束时本人写的优、缺点总结和组织上做的评语；鉴定是指为了查明案情，解决案件中某些专门性问题，由侦查机关指派或聘请具有专门知识的人，就案件中的专门性问题进行科学鉴别和判断的一种侦查行为；鉴定是指，具有相应能力和资质的专业人员或机构受具有相应权力或管理职能部门或机构的委托，根据确凿的数据或证据、相应的经验和分析论证对某一事物提出客观、公正和具有权威性的技术仲裁意见，这种意见作为委托方处理相关矛盾或纠纷的证据或依据。,https://baike.baidu.com/item/%E9%89%B4%E5%AE%9A/2444199
19,执法,执法，亦称法律执行，是指国家行政机关依照法定职权和法定程序，行使行政管理职权、履行职责、贯彻和实施法律的活动。,https://baike.baidu.com/item/%E6%89%A7%E6%B3%95/13016348
20,司法,1.古代官名、星官名2.现指检察机关或法院依照法律对民事、刑事案件进行侦查、审判。3.司法（Justice），又称法的适用，通常是指国家司法机关及其司法人员依照法定职权和法定程序，具体运用法律处理案件的专门活动。,https://baike.baidu.com/item/%E5%8F%B8%E6%B3%95/415263
16,司法,1.古代官名、星官名2.现指检察机关或法院依照法律对民事、刑事案件进行侦查、审判。3.司法（Justice），又称法的适用，通常是指国家司法机关及其司法人员依照法定职权和法定程序，具体运用法律处理案件的专门活动。,https://baike.baidu.com/item/%E5%8F%B8%E6%B3%95/415263
11,检务,电子检务是指检察机关利用内部的电子化和网络化办公，在相关单位和本单位部门之间通过计算机网络进行信息共享和实时通信，通过网络与社会公众进行双向信息交流，实现检务工作电子化。,https://baike.baidu.com/item/%E7%94%B5%E5%AD%90%E6%A3%80%E5%8A%A1/5018235
6,支持,支持，汉语词语，拼音是zhī chí，意思是支撑，供应，赞同鼓励。,https://baike.baidu.com/item/%E6%94%AF%E6%8C%81/676624
7,支持,支持，汉语词语，拼音是zhī chí，意思是支撑，供应，赞同鼓励。,https://baike.baidu.com/item/%E6%94%AF%E6%8C%81/676624
1,司法,1.古代官名、星官名2.现指检察机关或法院依照法律对民事、刑事案件进行侦查、审判。3.司法（Justice），又称法的适用，通常是指国家司法机关及其司法人员依照法定职权和法定程序，具体运用法律处理案件的专门活动。,https://baike.baidu.com/item/%E5%8F%B8%E6%B3%95/415263
10,办案,办案，读音bàn àn，汉语词语，意思是办理案件。,https://baike.baidu.com/item/%E5%8A%9E%E6%A1%88/7377831
2,指南,指南，汉语词语，拼音是zhǐ nán，意思是指导，辨别方向的依据。,https://baike.baidu.com/item/%E6%8C%87%E5%8D%97/10153109
9,认证,认证，是一种信用保证形式。按照国际标准化组织（ISO）和国际电工委员会（IEC）的定义，是指由国家认可的认证机构证明一个组织的产品、服务、管理体系符合相关标准、技术规范（TS）或其强制性要求的合格评定活动。,https://baike.baidu.com/item/%E8%AE%A4%E8%AF%81/464259
8,审判,审判是一个汉语词汇，审判即审理案件，并给予判决。是执法权的重要组成部分。清刘献廷《广阳杂记》卷二与瞿秋白《赤都心史》十九中均有记载。,https://baike.baidu.com/item/%E5%AE%A1%E5%88%A4/32964
4,诉讼,“诉讼”一词，在外国有多种词语表达方式，如拉丁文的processus，英文的process、procedure、proceedings、suit、lawsuit，德文的prozess等（其最初的含义是发展和向前推进的意思，用在法律上，也就是指一个案件的发展过程）。 又特指法院主持下按照法定程序审理案件的过程。,https://baike.baidu.com/item/%E8%AF%89%E8%AE%BC/60467
5,诉讼,“诉讼”一词，在外国有多种词语表达方式，如拉丁文的processus，英文的process、procedure、proceedings、suit、lawsuit，德文的prozess等（其最初的含义是发展和向前推进的意思，用在法律上，也就是指一个案件的发展过程）。 又特指法院主持下按照法定程序审理案件的过程。,https://baike.baidu.com/item/%E8%AF%89%E8%AE%BC/60467
3,审判,审判是一个汉语词汇，审判即审理案件，并给予判决。是执法权的重要组成部分。清刘献廷《广阳杂记》卷二与瞿秋白《赤都心史》十九中均有记载。,https://baike.baidu.com/item/%E5%AE%A1%E5%88%A4/32964
