page_id,keyword,annotation,url
3,不少,不少，读音是bù shǎo，汉语词语，意思是多；毫无。出自《书·大诰》。,https://baike.baidu.com/item/%E4%B8%8D%E5%B0%91/6676458
3,低于,《低于零度》是由Justin Thomas Ostensen执导的加拿大惊悚片，爱德华·福隆、迈克尔·贝里曼等参加演出，于2011年上映。该片讲述了创作进入瓶颈的作家杰克，在经纪人的安排下来到了冰天雪地的山区。将所处的环境和遇到的人和事编入故事中，却发生意想不到的事情的故事。,https://baike.baidu.com/item/%E4%BD%8E%E4%BA%8E%E9%9B%B6%E5%BA%A6/13834751
3,防火,字面意思是防止发生火灾。在面料深加工工艺中是指一种阻止发生火灾的工艺。阻燃剂主要有有机和无机，卤素和非卤。人人都应注意防火，平时多了解火场逃生知识，保护自己及家人的安全。也就是消除火灾隐患，预防火灾发生。,https://baike.baidu.com/item/%E9%98%B2%E7%81%AB/4238043
2,可燃物,可燃物是可以燃烧的物品。可燃物是烟火药能量的主要提供者，所以在烟火药中可燃物的选择是十分重要的。选择可燃物时如果选用极易氧化的，当与氧化剂混合时则机械感度极高，如赤磷。另外熔点比较低的可燃物组成的烟火药，在相同的条件下机械感度则高、如镁、硫、没食子酸、雄黄等。,https://baike.baidu.com/item/%E5%8F%AF%E7%87%83%E7%89%A9/6319753
3,复燃,复燃，又称爆燃、回燃、闪燃，泛指在火灾现场为缺氧燃烧时，因大量的新鲜空气冲入现场，而导致爆发式的剧烈燃烧现象。,https://baike.baidu.com/item/%E5%A4%8D%E7%87%83/5197186
2,监测,监测是一个汉语词语，读音为jiān cè，动词，释义为监视、检测。监，监视监听监督的意思。测，测试测量测验的意思。,https://baike.baidu.com/item/%E7%9B%91%E6%B5%8B/1024076
3,森林,森林，包括乔木林、竹林和国家特别规定灌木林地。按用途可以分为防护林、特种用途林、用材林、经济林和能源林（原薪炭林）。以木本植物为主体的生物群落，是集中的乔木与其它植物、动物、微生物和土壤之间相互依存相互制约，并与环境相互影响，从而形成的一个生态系统的总体。它具有丰富的物种，复杂的结构，多种多样的功能。森林被誉为“地球之肺”。,https://baike.baidu.com/item/%E6%A3%AE%E6%9E%97/1370
2,森林,森林，包括乔木林、竹林和国家特别规定灌木林地。按用途可以分为防护林、特种用途林、用材林、经济林和能源林（原薪炭林）。以木本植物为主体的生物群落，是集中的乔木与其它植物、动物、微生物和土壤之间相互依存相互制约，并与环境相互影响，从而形成的一个生态系统的总体。它具有丰富的物种，复杂的结构，多种多样的功能。森林被誉为“地球之肺”。,https://baike.baidu.com/item/%E6%A3%AE%E6%9E%97/1370
2,草原,草原是地球生态系统的一种，分为热带草原、温带草原等多种类型，是地球上分布最广的植被类型。草原的形成原因是土壤层薄或降水量少，草本植物受影响小，使植物无法广泛生长。中国是世界上草原资源最丰富的国家之一，草原总面积将近4亿公顷，占全国土地总面积的40%，为现有耕地面积的3倍。,https://baike.baidu.com/item/%E8%8D%89%E5%8E%9F/225520
2,项目,项目是人们通过努力，运用新的方法，将人力的、材料的和财务的资源组织起来，在给定的费用和时间约束规范内，完成一项独立的、一次性的工作任务，以期达到由数量和质量指标所限定的目标。叶圣陶《倪焕之》二五：“教育这个项目当然是不容轻易忽略的。” 洪深 《戏剧导演的初步知识》上篇二：“它们的式样、大小、制造的材料、使用的方法等等，项目繁多。” 秦牧 《艺海拾贝·核心》：“生动的语言和丰富的词汇，看来该是技巧性很强的一个项目了。”项目参数包括项目范围、质量、成本、时间、资源。美国项目管理协会（project Management Institute，PMI)在其出版的《项目管理知识体系指南》（Project Management Body of Knowledge，PMBOK）中为项目所做的定义是：项目是为创造独特的产品、服务或成果而进行的临时性工作。以下活动都可以称为一个项目：1、开发一项新产品；2、计划举行一项大型活动（如策划组织婚礼、大型国际会议等）；3、策划一次自驾游旅游；4、ERP的咨询、开发、实施与培训。,https://baike.baidu.com/item/%E9%A1%B9%E7%9B%AE/477803
3,草原,草原是地球生态系统的一种，分为热带草原、温带草原等多种类型，是地球上分布最广的植被类型。草原的形成原因是土壤层薄或降水量少，草本植物受影响小，使植物无法广泛生长。中国是世界上草原资源最丰富的国家之一，草原总面积将近4亿公顷，占全国土地总面积的40%，为现有耕地面积的3倍。,https://baike.baidu.com/item/%E8%8D%89%E5%8E%9F/225520
2,申报,《申报》原名《申江新报》，1872年4月30日（清同治十一年三月二十三日）在上海创刊，1949年5月27日停刊。是近代中国发行时间最久、具有广泛社会影响的报纸，是中国现代报纸开端的标志。它前后总计经营了77年，历经晚清、北洋政府、国民政府三个时代，共出版27000余期，出版时间之长，影响之广泛，同时期其它报纸难以企及，在中国新闻史和社会史研究上都占有重要地位，被人称为研究中国近现代史的“百科全书”。,https://baike.baidu.com/item/%E7%94%B3%E6%8A%A5/3577852
1,监测,监测是一个汉语词语，读音为jiān cè，动词，释义为监视、检测。监，监视监听监督的意思。测，测试测量测验的意思。,https://baike.baidu.com/item/%E7%9B%91%E6%B5%8B/1024076
2,火灾,火灾（huǒzāi）是指在时间或空间上失去控制的燃烧所造成的灾害。新的标准中，将火灾定义为在时间或空间上失去控制的燃烧。在各种灾害中，火灾是最经常、最普遍地威胁公众安全和社会发展的主要灾害之一。人类能够对火进行利用和控制，是文明进步的一个重要标志。所以说人类使用火的历史与同火灾作斗争的历史是相伴相生的，人们在用火的同时，不断总结火灾发生的规律，尽可能地减少火灾及其对人类造成的危害。在遇到火灾时人们需要安全、尽快的逃生。,https://baike.baidu.com/item/%E7%81%AB%E7%81%BE/1382058
3,火灾,火灾（huǒzāi）是指在时间或空间上失去控制的燃烧所造成的灾害。新的标准中，将火灾定义为在时间或空间上失去控制的燃烧。在各种灾害中，火灾是最经常、最普遍地威胁公众安全和社会发展的主要灾害之一。人类能够对火进行利用和控制，是文明进步的一个重要标志。所以说人类使用火的历史与同火灾作斗争的历史是相伴相生的，人们在用火的同时，不断总结火灾发生的规律，尽可能地减少火灾及其对人类造成的危害。在遇到火灾时人们需要安全、尽快的逃生。,https://baike.baidu.com/item/%E7%81%AB%E7%81%BE/1382058
